T_REC,NOAA_ARS,HARPNUM,MTOT,USFLUX,LON_MAX,LON_MIN,LAT_MAX,LAT_MIN,SIZE,LON,LAT,NormF,NormS
2013.03.27_12:00:00_TAI,11706,2595,746208.8125,6.329302e+20,-9.16059,-14.210093,-4.948602,-7.855847,1071.817261,-11.6853415,-6.4022245,0.7111179771462149,0.6554583237230449
2013.03.27_13:00:00_TAI,11706,2595,778037.0,6.451255e+20,-8.549186,-13.744279,-4.928561,-7.892083,1121.33728,-11.1467325,-6.410322000000001,0.7248197993482385,0.6857417589927755
2013.03.27_14:00:00_TAI,11706,2595,801396.875,6.441568e+20,-7.935513,-13.245926,-4.908563,-7.907702,1171.88623,-10.5907195,-6.4081325,0.7237314329146862,0.71665442595435
2013.03.27_15:00:00_TAI,11706,2595,813720.1875,6.454876e+20,-7.294963,-12.715816,-4.866467,-7.919489,1212.640869,-10.0053895,-6.392977999999999,0.7252266306536884,0.7415774873145998
2013.03.27_16:00:00_TAI,11706,2595,825829.5,5.390144e+20,-6.68898,-12.193394,-4.850453,-7.933555,1243.359497,-9.441187,-6.392004,0.6056004750297596,0.7603631340368462
2013.03.27_17:00:00_TAI,11706,2595,831537.5,5.666945e+20,-6.083743,-11.639253,-4.855621,-7.945604,1259.06311,-8.861498000000001,-6.4006125,0.6366999812931753,0.769966509750139
2013.03.27_18:00:00_TAI,11706,2595,846993.5,6.008712e+20,-5.503141,-11.079392,-4.845696,-7.931338,1262.789673,-8.2912665,-6.388517,0.6750986321547284,0.7722454492915207
2013.03.27_19:00:00_TAI,11706,2595,897598.8125,7.164902e+20,-4.775591,-10.523125,-4.876851,-7.940286,1295.792358,-7.649358,-6.4085685,0.8050003960453885,0.7924278865180654
2013.03.27_20:00:00_TAI,11706,2595,923792.5,6.528008e+20,-4.166714,-9.938545,-4.887628,-8.011783,1325.170044,-7.0526295,-6.4497055,0.7334432523134949,0.8103934945755961
2013.03.27_21:00:00_TAI,11706,2595,980107.0,7.853574e+20,-3.500445,-9.446151,-4.839058,-8.050516,1393.803833,-6.473298,-6.444787,0.8823749690326212,0.8523657504121264
2013.03.27_22:00:00_TAI,11706,2595,1001880.375,8.002909e+20,-2.896312,-8.896902,-4.842976,-8.085341,1423.372559,-5.896607,-6.4641585,0.8991532493417501,0.8704481869279402
2013.03.27_23:00:00_TAI,11706,2595,1018968.6875,8.806227e+20,-2.319752,-8.344783,-4.848795,-8.090518,1434.254639,-5.3322674999999995,-6.469656499999999,0.9894086789554962,0.8771030059674892
2013.03.28_00:00:00_TAI,11706,2595,1010590.875,8.70783e+20,-1.716587,-7.766428,-4.853532,-8.095691,1439.717407,-4.7415075,-6.4746115,0.97835345112828,0.8804437030120836
2013.03.28_01:00:00_TAI,11706,2595,1056127.0,8.900495e+20,-1.083372,-7.188545,-4.854389,-8.125587,1449.587524,-4.1359585,-6.489988,1.0,0.8864796669577794
2013.03.28_02:00:00_TAI,11706,2595,1058881.375,8.591221e+20,-0.477006,-6.607687,-4.854373,-8.157182,1469.540405,-3.5423465000000003,-6.505777500000001,0.9652520449705326,0.8986816368360246
2013.03.28_03:00:00_TAI,11706,2595,1079161.25,8.023228e+20,0.127353,-6.029167,-4.853729,-8.157145,1468.176514,-2.950907,-6.505437000000001,0.9014361560789597,0.8978475639570649
2013.11.10_13:00:00_TAI,11901,3371,176591.90625,2.53366e+20,-15.300504,-17.533829,-23.404705,-24.488394,148.259415,-16.4171665,-23.9465495,0.028856340602447263,0.06565272422477526
2013.11.10_14:00:00_TAI,11901,3371,317825.90625,4.644959e+20,-14.201854,-17.57432,-23.226036,-24.783134,320.785522,-15.888087,-24.004585,0.05290233061594801,0.14205130521502854
2013.11.10_15:00:00_TAI,11901,3371,345175.3125,4.970357e+20,-13.432761,-17.096495,-23.185524,-24.901237,376.248596,-15.264628,-24.043380499999998,0.05660835096570099,0.1666116469780141
2013.11.10_16:00:00_TAI,11901,3371,368670.6875,4.953435e+20,-12.594882,-16.696821,-23.138788,-24.994774,464.970093,-14.6458515,-24.066781,0.056415623056007266,0.2058995935502451
2013.11.10_17:00:00_TAI,11901,3371,380795.1875,5.067999e+20,-11.992522,-16.22394,-23.130217,-25.084179,503.196014,-14.108231,-24.107197999999997,0.057720414466369656,0.22282692224401504
2013.11.10_18:00:00_TAI,11901,3371,375466.90625,4.530847e+20,-11.393662,-15.711683,-23.123278,-25.077253,513.949158,-13.5526725,-24.1002655,0.051602687120440936,0.2275886650148286
2013.11.10_19:00:00_TAI,11901,3371,384924.3125,4.783601e+20,-10.855823,-15.169176,-23.090355,-25.07548,517.132751,-13.0124995,-24.0829175,0.05448135099508511,0.2289984341905192
2013.11.10_20:00:00_TAI,11901,3371,400422.8125,5.022864e+20,-10.168914,-14.623124,-23.113958,-25.067072,527.480286,-12.396018999999999,-24.090515,0.05720636327832885,0.23358056384320408
2013.11.10_21:00:00_TAI,11901,3371,413403.5,5.359886e+20,-9.477358,-14.050551,-23.112316,-25.096889,554.990723,-11.7639545,-24.1046025,0.061044771597723715,0.24576282649184636
2013.11.10_22:00:00_TAI,11901,3371,441933.40625,5.695468e+20,-8.685952,-13.658951,-23.111179,-25.260866,644.8172,-11.172451500000001,-24.1860225,0.06486677948041139,0.28554008396021097
2013.11.10_23:00:00_TAI,11901,3371,458796.90625,5.741883e+20,-8.057754,-13.32648,-23.140766,-25.268091,704.247986,-10.692117,-24.2044285,0.06539540883441414,0.3118574210663882
2013.11.11_00:00:00_TAI,11901,3371,448649.0,5.284169e+20,-7.496787,-12.862089,-23.142859,-25.270384,716.978516,-10.179438,-24.2066215,0.06018241613511409,0.31749479644201095
2013.11.11_01:00:00_TAI,11901,3371,431737.59375,5.161577e+20,-6.938514,-12.359441,-23.146307,-25.304417,728.768738,-9.6489775,-24.225362,0.058786192290109146,0.32271578152086666
2013.11.11_02:00:00_TAI,11901,3371,410623.09375,4.784812e+20,-6.4076,-11.823351,-23.149103,-25.30648,728.83197,-9.1154755,-24.227791500000002,0.05449514330678817,0.3227437821241213
2013.11.11_03:00:00_TAI,11901,3371,405070.6875,4.761893e+20,-5.879962,-11.38627,-23.15464,-25.282402,736.898743,-8.633116,-24.218521000000003,0.05423411441172431,0.32631593720886154
2013.11.11_04:00:00_TAI,11901,3371,388023.6875,4.353997e+20,-5.357701,-10.886439,-23.156744,-25.286308,738.919128,-8.122069999999999,-24.221525999999997,0.04958850848733989,0.32721061077298474
2013.11.11_05:00:00_TAI,11901,3371,374443.0,3.806694e+20,-4.834619,-10.354853,-23.163578,-25.286152,728.589539,-7.594736,-24.224865,0.043355169451817686,0.32263642802734077
2013.11.11_06:00:00_TAI,11901,3371,359142.3125,3.751486e+20,-4.34342,-9.824161,-23.171564,-25.263767,715.825195,-7.0837905,-24.217665500000003,0.0427263949311717,0.31698407902446524
2013.11.11_07:00:00_TAI,11901,3371,352572.1875,3.722299e+20,-3.945807,-9.258859,-23.205746,-25.265549,691.404907,-6.602333,-24.2356475,0.04239397857966296,0.30617020637055253
2013.11.11_08:00:00_TAI,11901,3371,333417.6875,3.647245e+20,-3.588119,-8.87473,-23.211542,-25.271673,679.033508,-6.231424499999999,-24.2416075,0.04153917415145393,0.3006918625714646
2013.11.11_09:00:00_TAI,11901,3371,313366.8125,3.509577e+20,-3.355805,-8.375787,-23.244459,-25.304232,637.514954,-5.8657960000000005,-24.2743455,0.0399712468454785,0.28230647924877006
2013.11.11_10:00:00_TAI,11901,3371,312222.5,3.329958e+20,-2.997376,-7.84585,-23.280987,-25.305607,602.453064,-5.421613000000001,-24.293297,0.0379255315392926,0.2667802572211882
2013.11.11_11:00:00_TAI,11901,3371,308373.0,3.121113e+20,-2.834026,-7.285603,-23.348047,-25.304695,541.020447,-5.0598145,-24.326371,0.0355469557031038,0.2395764626944983
2013.11.11_12:00:00_TAI,11901,3371,290762.90625,2.824443e+20,-2.768021,-6.753496,-23.414782,-25.301796,457.973724,-4.7607585,-24.358289,0.03216812406565915,0.2028014383030268
2013.11.11_13:00:00_TAI,11901,3371,267831.3125,2.756221e+20,-2.668122,-6.22654,-23.415991,-25.302481,413.370178,-4.447331,-24.359236000000003,0.031391130598271984,0.18304994862538926
2013.11.11_14:00:00_TAI,11901,3371,266636.8125,2.641519e+20,-2.210059,-5.736435,-23.414045,-25.402113,438.041077,-3.973247,-24.408079,0.03008476747939183,0.19397479767072162
2013.11.11_15:00:00_TAI,11901,3371,260632.90625,2.286433e+20,-1.719596,-5.242852,-23.410521,-25.432264,443.163666,-3.481224,-24.4213925,0.026040624792859065,0.19624319946452248
2013.11.11_16:00:00_TAI,11901,3371,265108.6875,2.247836e+20,-1.228784,-4.75213,-23.440777,-25.565004,469.133636,-2.990457,-24.5028905,0.025601036143145746,0.20774330742418015
2013.11.11_17:00:00_TAI,11901,3371,266779.40625,2.160126e+20,-0.739665,-4.260141,-23.43825,-25.663864,490.546997,-2.4999029999999998,-24.551057,0.024602090098988026,0.21722564272449518
2013.11.11_18:00:00_TAI,11901,3371,265145.40625,2.20082e+20,-0.249244,-3.765345,-23.474468,-25.700197,491.047211,-2.0072945,-24.587332500000002,0.025065561884656185,0.2174471491414426
2013.11.11_19:00:00_TAI,11901,3371,255124.703125,2.420784e+20,0.244168,-3.268893,-23.509033,-25.700737,481.48584,-1.5123624999999998,-24.604885,0.027570774148447188,0.21321315122991866
2013.11.11_20:00:00_TAI,11901,3371,240419.296875,2.190521e+20,0.767176,-2.712695,-23.545229,-25.703085,470.299652,-0.9727595,-24.624157,0.024948264594623345,0.20825964648358944
2013.11.11_21:00:00_TAI,11901,3371,229540.09375,2.01388e+20,1.264371,-2.153758,-23.579781,-25.737864,458.950439,-0.44469349999999996,-24.6588225,0.02293646630268327,0.20323395046787784
2013.11.11_22:00:00_TAI,11901,3371,218316.0,1.579965e+20,1.791042,-1.594532,-23.651403,-25.776937,451.058136,0.09825499999999998,-24.71417,0.017994524987545918,0.1997390547652517
2013.11.12_00:00:00_TAI,11901,3371,95730.898438,2.334853e+20,5.738256,4.05562,-26.485273,-27.24474,80.630508,4.8969380000000005,-26.8650065,0.02659208947713813,0.03570506807832431
2013.11.12_01:00:00_TAI,11901,3371,135776.59375,2.513871e+20,6.413104,4.552484,-26.357162,-27.289545,114.668503,5.482794,-26.8233535,0.02863095987883722,0.05077788553750071
2013.11.12_02:00:00_TAI,11901,3371,154750.59375,2.617991e+20,7.085904,5.045662,-26.201332,-27.306356,153.018814,6.065783,-26.753844,0.029816802566303893,0.06776029702224429
2013.11.12_03:00:00_TAI,11901,3371,155118.203125,2.411726e+20,7.761556,5.542969,-26.109562,-27.318373,182.583771,6.6522625,-26.713967500000003,0.027467610845882135,0.08085234900854371
2013.11.12_04:00:00_TAI,11901,3371,158112.5,2.342337e+20,8.338417,6.046723,-26.122402,-27.332443,190.262909,7.19257,-26.727422500000003,0.026677326191246856,0.08425285028124867
2013.11.12_05:00:00_TAI,11901,3371,162297.0,2.134088e+20,9.002609,6.543046,-26.101849,-27.344059,204.917053,7.7728275,-26.722954,0.024305538313584094,0.09074204676689611
2013.11.12_06:00:00_TAI,11901,3371,165810.59375,2.011625e+20,9.667941,7.044878,-26.080067,-27.356583,218.187927,8.3564095,-26.718325,0.022910783674367507,0.09661869905871677
2013.11.12_07:00:00_TAI,11901,3371,167959.0,2.190538e+20,10.242276,7.553346,-26.092066,-27.369497,223.435715,8.897811,-26.7307815,0.024948458210890027,0.09894254188754543
2013.11.12_08:00:00_TAI,11901,3371,164625.59375,1.920901e+20,10.786017,8.093751,-26.072243,-27.379385,223.67926,9.439884,-26.725814,0.021877510605046276,0.09905038928948834
2013.11.12_09:00:00_TAI,11901,3371,155806.0,1.643271e+20,11.324997,8.630392,-26.110142,-27.387939,220.128113,9.9776945,-26.7490405,0.018715529186285502,0.09747785863656058
2013.11.12_14:00:00_TAI,11901,3371,138168.5,2.041289e+20,13.947942,11.445477,-26.152031,-27.356934,186.240479,12.6967095,-26.7544825,0.023248632670535497,0.08247162453242547
2013.11.12_15:00:00_TAI,11901,3371,726.599976,1.29113e+20,10.756177,10.408023,-23.697031,-23.900948,5.079545,10.5821,-23.798989499999998,0.014704927670657364,0.0022493409074380616
2013.11.12_16:00:00_TAI,11901,3371,128284.703125,1.211309e+20,15.011048,10.893054,-23.565748,-27.297625,190.337311,12.952051,-25.431686499999998,0.013795830963432265,0.08428579722082598
2013.11.12_17:00:00_TAI,11901,3371,204272.296875,3.414221e+20,14.716738,11.377971,-22.898691,-24.195288,256.43399,13.0473545,-23.546989500000002,0.038885219038082494,0.11355494709950649
2013.11.12_18:00:00_TAI,11901,3371,505193.09375,5.382244e+20,16.121563,11.499724,-22.670311,-27.315111,699.639282,13.8106435,-24.992711,0.06129941115598706,0.3098165795269446
2013.11.12_19:00:00_TAI,11901,3371,430842.09375,6.286692e+20,16.801519,11.667307,-22.475782,-24.712219,706.605469,14.234413,-23.5940005,0.07160034322469486,0.31290136948115566
2013.11.12_20:00:00_TAI,11901,3371,440148.1875,6.432524e+20,17.3897,12.171292,-22.423109,-24.754602,740.964294,14.780496,-23.5888555,0.07326125189544631,0.32811625794144206
2013.11.12_21:00:00_TAI,11901,3371,516264.59375,6.982432e+20,17.945162,12.373555,-22.435532,-24.791929,786.276245,15.1593585,-23.6137305,0.0795242597765395,0.34818144586282657
2013.11.12_22:00:00_TAI,11901,3371,666468.125,7.557187e+20,18.489519,12.879249,-22.419537,-27.329308,998.020813,15.684384000000001,-24.8744225,0.08607025491517671,0.4419468753905107
2013.11.12_23:00:00_TAI,11901,3371,706383.125,8.07341e+20,19.039927,13.209933,-22.430849,-27.307724,1097.112671,16.12493,-24.8692865,0.09194961785843553,0.4858270595001984
2013.11.13_00:00:00_TAI,11901,3371,732867.875,8.399261e+20,19.668068,13.715003,-22.418602,-27.323277,1125.19458,16.6915355,-24.8709395,0.09566079751223598,0.4982623832688929
2013.11.13_01:00:00_TAI,11901,3371,625939.5,8.875296e+20,20.373125,14.066556,-22.331884,-25.086546,991.999817,17.2198405,-23.709215,0.10108245160105847,0.4392806380392674
2013.11.13_02:00:00_TAI,11901,3371,675142.8125,9.645268e+20,20.933523,14.233581,-22.318192,-25.240749,1111.096313,17.583552,-23.779470500000002,0.10985181066515842,0.49201934207384795
2013.11.13_03:00:00_TAI,11901,3371,848560.1875,1.050236e+21,21.489101,14.676883,-22.301912,-27.247028,1436.89209,18.082992,-24.77447,0.11961339615004304,0.6362893049694751
2013.11.13_04:00:00_TAI,11901,3371,724862.8125,1.043233e+21,22.025169,15.119546,-22.283962,-25.347986,1240.248169,18.572357500000003,-23.815973999999997,0.11881581102323463,0.549210793861823
2013.11.13_05:00:00_TAI,11901,3371,745845.3125,1.017151e+21,22.669458,15.624882,-22.263721,-25.365149,1270.081665,19.14717,-23.814435,0.11584528192464592,0.5624217611757635
2013.11.13_06:00:00_TAI,11901,3371,758984.8125,1.006257e+21,23.21995,16.165657,-22.253214,-25.386744,1282.821777,19.6928035,-23.819979,0.1146045433309788,0.5680633796842998
2013.11.13_07:00:00_TAI,11901,3371,799935.0,9.632274e+20,23.768543,16.717283,-22.231916,-25.399792,1286.141724,20.242913,-23.815854,0.10970381950226041,0.5695335295889913
2013.11.13_08:00:00_TAI,11901,3371,840548.1875,1.129422e+21,24.610298,17.275023,-22.163418,-25.447079,1366.586304,20.942660500000002,-23.805248499999998,0.1286320418520922,0.6051562644157668
2013.11.13_09:00:00_TAI,11901,3371,863632.375,1.219966e+21,25.355576,17.767492,-22.108513,-25.466066,1448.368652,21.561534,-23.7872895,0.13894427199942053,0.6413713940903214
2013.11.13_10:00:00_TAI,11901,3371,1025165.5,1.330963e+21,25.899223,18.278816,-22.093069,-27.229818,1740.198853,22.0890195,-24.6614435,0.15158593361877687,0.7706006083477346
2013.11.13_11:00:00_TAI,11901,3371,1035465.125,1.383593e+21,26.525908,18.796877,-22.081348,-27.206928,1798.35376,22.661392499999998,-24.644137999999998,0.1575800654514095,0.7963529564976881
2013.11.13_12:00:00_TAI,11901,3371,1043323.125,1.411814e+21,27.247534,19.243372,-22.058588,-27.152641,1847.722168,23.245453,-24.6056145,0.16079420937025285,0.8182144381165127
2013.11.13_13:00:00_TAI,11901,3371,1068268.25,1.468118e+21,27.837788,19.660418,-21.974712,-27.129854,1900.585205,23.749102999999998,-24.552283000000003,0.16720678012276183,0.8416234229006838
2013.11.13_14:00:00_TAI,11901,3371,1045617.8125,1.453835e+21,28.486486,20.181759,-21.894682,-26.931494,1881.33606,24.3341225,-24.413088000000002,0.16558006180686802,0.8330994528833482
2013.11.13_15:00:00_TAI,11901,3371,1018216.3125,1.38747e+21,29.016035,20.70619,-21.871986,-26.837009,1869.949219,24.861112499999997,-24.3544975,0.1580216244313661,0.8280570943122965
2013.11.13_16:00:00_TAI,11901,3371,1003308.1875,1.356011e+21,29.604221,21.233706,-21.883751,-26.6826,1849.990479,25.4189635,-24.2831755,0.15443869847045427,0.8192188990914804
2013.11.13_17:00:00_TAI,11901,3371,1006939.0,1.409161e+21,30.246662,21.768316,-21.826754,-26.13023,1882.651611,26.007489,-23.978492000000003,0.1604920541023073,0.8336820095257484
2013.11.13_18:00:00_TAI,11901,3371,1012380.0,1.487611e+21,30.815634,22.333052,-21.808968,-26.107986,1897.129028,26.574343,-23.958477000000002,0.1694268753500753,0.8400929471770813
2013.11.13_19:00:00_TAI,11901,3371,1019312.0,1.952176e+21,31.39086,22.89609,-21.81979,-26.055326,1896.932617,27.143475000000002,-23.937558000000003,0.22233707589780433,0.8400059718088206
2013.11.13_20:00:00_TAI,11901,3371,1034369.5,1.616366e+21,31.986217,23.450583,-21.809391,-25.841181,1891.89209,27.718400000000003,-23.825286,0.18409102971280786,0.8377739089811175
2013.11.13_21:00:00_TAI,11901,3371,1062904.75,1.653451e+21,32.587551,23.994064,-21.794432,-25.83799,1891.716187,28.2908075,-23.816211000000003,0.18831471162451566,0.8376960150332066
2013.11.13_22:00:00_TAI,11901,3371,1054582.375,1.63785e+21,33.17313,24.55628,-21.793514,-25.85388,1880.313721,28.864705,-23.823697,0.18653788375598246,0.8326467373480061
2013.11.13_23:00:00_TAI,11901,3371,1056336.375,1.686927e+21,33.824566,25.114601,-21.799967,-25.867229,1872.894653,29.4695835,-23.833598,0.19212735759124963,0.8293614011323678
2013.11.14_00:00:00_TAI,11901,3371,1067130.5,1.73362e+21,34.419025,25.696083,-21.763899,-25.8571,1887.168335,30.057554,-23.8104995,0.19744531308547564,0.8356821201775504
2013.11.14_01:00:00_TAI,11901,3371,1083916.375,1.90161e+21,35.130737,26.283567,-21.72467,-25.81757,1899.651855,30.707152,-23.77112,0.216578016991308,0.8412101137684767
2013.11.14_02:00:00_TAI,11901,3371,1101110.0,1.939305e+21,35.736782,26.902473,-21.688137,-25.803572,1900.84729,31.3196275,-23.7458545,0.2208711729751782,0.841739480246711
2013.11.14_03:00:00_TAI,11901,3371,1095445.75,2.050192e+21,36.338444,27.354921,-21.675814,-25.787872,1932.317139,31.8466825,-23.731842999999998,0.23350030648316097,0.8556750628051092
2013.11.14_04:00:00_TAI,11901,3371,1127978.125,2.224267e+21,36.95863,27.865841,-21.578417,-25.810873,1977.862427,32.4122355,-23.694645,0.25332604273179343,0.8758435777881338
2013.11.14_05:00:00_TAI,11901,3371,1149570.625,2.225098e+21,37.640312,28.353048,-21.555353,-25.861313,2023.111694,32.99668,-23.708333,0.25342068691862446,0.895881007773435
2013.11.14_06:00:00_TAI,11901,3371,1142612.875,2.306424e+21,38.265919,28.883173,-21.54446,-25.884745,2033.784668,33.574546,-23.714602499999998,0.26268306133284985,0.900607249399845
2013.11.14_07:00:00_TAI,11901,3371,1144792.0,2.132798e+21,38.830547,29.444412,-21.536188,-25.90844,2023.480225,34.1374795,-23.722313999999997,0.24290846255700577,0.8960442018890417
2013.11.14_08:00:00_TAI,11901,3371,1149136.125,2.125461e+21,39.380562,29.946302,-21.554701,-25.926065,2010.44458,34.663432,-23.740383,0.2420728375283904,0.8902717144805553
2013.11.14_09:00:00_TAI,11901,3371,1130261.0,2.264253e+21,39.932034,30.421886,-21.547285,-25.9174,2000.812378,35.17696,-23.7323425,0.257880125107998,0.8860063509514781
2013.11.14_10:00:00_TAI,11901,3371,1136179.75,2.365028e+21,40.468876,30.930725,-21.569386,-25.924269,1986.220337,35.6998005,-23.746827500000002,0.26935758350498745,0.8795446551215732
2013.11.14_11:00:00_TAI,11901,3371,1133017.5,2.362404e+21,40.98222,31.473949,-21.584717,-25.942884,1966.017822,36.2280845,-23.763800500000002,0.2690587311027676,0.870598510649454
2013.11.14_12:00:00_TAI,11901,3371,1119217.125,2.486337e+21,41.502476,32.022705,-21.569136,-25.962652,1962.334106,36.7625905,-23.765894,0.2831736986196527,0.8689672753537367
2013.11.14_13:00:00_TAI,11901,3371,1123119.25,2.532855e+21,42.160091,32.567402,-21.5548,-25.97855,1961.060303,37.363746500000005,-23.766675,0.28847172302760266,0.8684032056986953
2013.11.14_14:00:00_TAI,11901,3371,1172358.625,2.701903e+21,42.824837,33.115311,-21.547623,-25.996244,1960.035889,37.970074,-23.771933500000003,0.3077249245864641,0.8679495713049943
2013.11.14_15:00:00_TAI,11901,3371,1229240.25,2.933746e+21,43.447807,33.642654,-21.550406,-25.985067,1955.708374,38.5452305,-23.767736499999998,0.3341299693607953,0.8660332468080065
2013.11.14_16:00:00_TAI,11901,3371,1258670.625,3.109388e+21,44.02557,34.079342,-21.525497,-26.104723,2029.843506,39.052456,-23.81511,0.35413417425053995,0.8988620110154149
2013.11.14_17:00:00_TAI,11901,3371,1259033.75,3.348866e+21,44.57452,34.596447,-21.510143,-26.124262,2053.79248,39.585483499999995,-23.8172025,0.38140878384611654,0.9094671748459097
2013.11.14_18:00:00_TAI,11901,3371,1281890.25,3.720643e+21,45.111488,35.114143,-21.520172,-26.13633,2053.732178,40.112815499999996,-23.828251,0.4237511807744969,0.9094404717149402
2013.11.14_19:00:00_TAI,11901,3371,1343806.625,4.039699e+21,45.648148,35.591152,-21.486225,-26.160719,2084.500977,40.61965,-23.823472000000002,0.46008908170538115,0.9230656129950036
2013.11.14_20:00:00_TAI,11901,3371,1382927.875,4.114445e+21,46.192013,36.074554,-21.475286,-26.178722,2115.163574,41.133283500000005,-23.827004000000002,0.46860204727562554,0.9366437255543741
2013.11.14_21:00:00_TAI,11901,3371,1401447.0,4.223654e+21,46.723129,36.589478,-21.464388,-26.200979,2117.146729,41.6563035,-23.8326835,0.481040070139201,0.9375219128068327
2013.11.14_22:00:00_TAI,11901,3371,1391726.75,4.382635e+21,47.242901,37.106174,-21.454021,-26.220825,2113.160156,42.1745375,-23.837423,0.49914672172354013,0.9357565653732756
2013.11.14_23:00:00_TAI,11901,3371,1411781.625,4.47454e+21,47.782539,37.61821,-21.427565,-26.342411,2130.706787,42.700374499999995,-23.884988,0.5096139587761357,0.9435266225134369
2013.11.15_00:00:00_TAI,11901,3371,1401823.125,4.579753e+21,48.295139,38.141716,-21.413315,-26.368935,2132.95166,43.218427500000004,-23.891125000000002,0.5215968695210867,0.9445207045957698
2013.11.15_01:00:00_TAI,11901,3371,1392345.5,4.6298e+21,48.81348,38.68631,-21.383072,-26.395218,2121.784424,43.749894999999995,-23.889145,0.5272968185202842,0.9395755922367267
2013.11.15_02:00:00_TAI,11901,3371,1386942.0,4.806806e+21,49.337494,39.240925,-21.367802,-26.419519,2106.547852,44.2892095,-23.893660500000003,0.5474563719910609,0.9328284830588919
2013.11.15_03:00:00_TAI,11901,3371,1408277.375,5.113952e+21,49.871216,39.796593,-21.361122,-26.515081,2098.093262,44.8339045,-23.938101500000002,0.5824378201359551,0.9290845935682747
2013.11.15_04:00:00_TAI,11901,3371,1448294.625,5.462551e+21,50.406826,40.356102,-21.35647,-26.612679,2112.398682,45.381464,-23.9845745,0.6221404301060083,0.935419366939528
2013.11.15_05:00:00_TAI,11901,3371,1501106.875,5.931732e+21,50.931984,40.900105,-21.315535,-26.641254,2131.38623,45.9160445,-23.9783945,0.6755763557637399,0.9438274957086095
2013.11.15_06:00:00_TAI,11901,3371,1522412.375,6.164086e+21,51.45734,41.43903,-21.292807,-26.665426,2132.848145,46.448185,-23.9791165,0.7020395993099972,0.9444748657412988
2013.11.15_07:00:00_TAI,11901,3371,1565792.75,6.277493e+21,52.011692,41.990341,-21.25128,-26.687859,2128.054443,47.0010165,-23.9695695,0.7149557404603558,0.9423521027759805
2013.11.15_08:00:00_TAI,11901,3371,1576446.25,6.335729e+21,52.610603,42.542198,-21.228315,-26.744942,2147.983643,47.5764005,-23.986628500000002,0.7215883504053527,0.9511772169963516
2013.11.15_09:00:00_TAI,11901,3371,1595351.75,6.358489e+21,53.16835,43.062511,-21.202726,-26.804926,2157.705078,48.1154305,-24.003825999999997,0.7241805305404605,0.9554820949774503
2013.11.15_10:00:00_TAI,11901,3371,1645580.75,6.560508e+21,53.708302,43.57682,-21.170431,-26.858482,2163.682861,48.642561,-24.0144565,0.7471888626456592,0.958129196605192
2013.11.15_11:00:00_TAI,11901,3371,1698566.0,6.836486e+21,54.285576,44.047779,-21.14163,-26.976831,2197.472168,49.1666775,-24.059230499999998,0.7786205273788207,0.9730918892221653
2013.11.15_12:00:00_TAI,11901,3371,1709683.375,7.055372e+21,54.8433,44.539845,-21.121046,-27.004244,2213.717773,49.6915725,-24.062645,0.80354987452527,0.980285821728439
