T_REC,NOAA_ARS,HARPNUM,MTOT,USFLUX,LON_MAX,LON_MIN,LAT_MAX,LAT_MIN,SIZE,LON,LAT,NormF,NormS
2012.05.20_13:00:00_TAI,11487,1680,1853413.25,1.573163e+21,8.545889,-3.416342,25.943132,17.062288,3586.895264,2.5647735000000003,21.50271,0.835757913509878,0.8326939979661923
2012.05.20_14:00:00_TAI,11487,1680,1983646.125,1.639536e+21,9.206951,-3.088943,25.908012,17.061228,3784.238037,3.059004,21.48462,0.8710192055650504,0.8785069170855125
2012.05.20_15:00:00_TAI,11487,1680,2088043.125,1.681007e+21,9.767808,-2.669374,25.910622,17.063778,4087.870605,3.5492170000000005,21.4872,0.8930510715771344,0.9489949013593297
2012.05.20_16:00:00_TAI,11487,1680,2102406.0,1.635866e+21,10.329641,-2.179098,25.911051,17.064552,4182.810059,4.0752715,21.4878015,0.8690694829091137,0.9710349966778162
2012.05.20_17:00:00_TAI,11487,1680,2105459.0,1.595241e+21,10.891122,-1.791359,25.911274,17.000418,4268.565918,4.5498815,21.455846,0.8474870625010958,0.9909431299864265
2012.05.20_18:00:00_TAI,11487,1680,2107768.5,1.771394e+21,11.457786,-1.301293,25.913847,16.909389,4280.878906,5.0782465000000006,21.411618,0.9410700311689996,0.9938015773204019
2012.05.20_19:00:00_TAI,11487,1680,2160645.5,1.882319e+21,11.993385,-0.782575,25.850702,16.688654,4176.09375,5.605405,21.269678,1.0,0.9694758125419098
2012.05.20_20:00:00_TAI,11487,1680,2223810.75,1.853887e+21,12.554781,-0.331322,25.820486,16.596533,4209.052734,6.1117295,21.208509499999998,0.9848952276420734,0.9771272063340046
2012.05.20_21:00:00_TAI,11487,1680,2226079.25,1.751195e+21,13.062943,0.02754,25.827152,16.603018,4241.649414,6.5452415,21.215085000000002,0.9303391189272382,0.984694491630023
2012.03.22_13:00:00_TAI,11447,1495,40280.699219,4.85648e+19,-17.302919,-18.402424,-26.573288,-27.054132,33.268478,-17.8526715,-26.81371,0.007639773107321597,0.01931339904618491
2012.03.22_14:00:00_TAI,11447,1495,78462.0,7.119311e+19,-16.382277,-17.977695,-26.485971,-27.170475,71.24321,-17.179986,-26.828223,0.011199453250185077,0.041358926731218396
2012.03.22_15:00:00_TAI,11447,1495,150429.40625,1.431941e+20,-15.378745,-17.965237,-26.287811,-27.411978,182.365936,-16.671991,-26.8498945,0.022525994842089732,0.10586916823784419
2012.03.22_16:00:00_TAI,11447,1495,158713.90625,1.073909e+20,-14.818098,-17.436552,-26.273542,-27.429335,190.903183,-16.127325,-26.8514385,0.016893760703041355,0.110825308944577
2012.03.22_17:00:00_TAI,11447,1495,168819.796875,1.333252e+20,-14.263329,-16.954294,-26.288324,-27.444012,196.650574,-15.608811500000002,-26.866168000000002,0.02097350915659641,0.11416185039554003
2012.03.22_18:00:00_TAI,11447,1495,205725.203125,1.335391e+20,-13.593289,-16.642885,-26.078272,-27.516792,275.545319,-15.118087,-26.797531999999997,0.021007157961237963,0.15996273412794285
2012.03.22_19:00:00_TAI,11447,1495,216592.0,1.650789e+20,-12.956196,-16.138737,-26.031046,-27.534046,305.134003,-14.547466499999999,-26.782546,0.025968712746809026,0.17713989688674014
2012.03.22_20:00:00_TAI,11447,1495,236779.90625,1.924156e+20,-12.094359,-15.840499,-25.923132,-27.645233,407.440369,-13.967429,-26.7841825,0.03026907402705559,0.2365319638013445
2012.03.22_21:00:00_TAI,11447,1495,238200.90625,1.571426e+20,-11.515159,-15.317913,-25.909189,-27.66152,419.94928,-13.416536,-26.7853545,0.024720246134949483,0.24379378052094955
2012.03.22_22:00:00_TAI,11447,1495,239786.0,1.524293e+20,-10.965316,-14.797014,-25.920643,-27.674244,425.145996,-12.881165,-26.7974435,0.023978792600975515,0.24681063779460344
2012.03.22_23:00:00_TAI,11447,1495,236727.90625,1.635606e+20,-10.42088,-14.253376,-25.934343,-27.687519,424.50528,-12.337128,-26.810931,0.025729867585110713,0.24643868198155797
2012.03.23_00:00:00_TAI,11447,1495,231453.09375,1.625883e+20,-9.90383,-13.699171,-25.945545,-27.674202,419.502472,-11.8015005,-26.809873500000002,0.025576914182805985,0.2435343944077337
2012.03.23_01:00:00_TAI,11447,1495,229692.703125,1.530648e+20,-9.361334,-13.133098,-25.955276,-27.676516,410.83847,-11.247216,-26.815896000000002,0.02407876368722941,0.23850466843220378
2012.03.23_02:00:00_TAI,11447,1495,227610.5,1.64218e+20,-8.851919,-12.551364,-25.966791,-27.656475,396.755096,-10.701641500000001,-26.811633,0.025833283780395223,0.23032882636396534
2012.03.23_03:00:00_TAI,11447,1495,221727.5,1.485385e+20,-8.343718,-11.940057,-25.979115,-27.635199,376.372406,-10.1418875,-26.807157,0.023366727294293167,0.21849603300309436
2012.03.23_04:00:00_TAI,11447,1495,215587.796875,1.660533e+20,-7.865586,-11.347153,-26.014736,-27.577986,346.890198,-9.6063695,-26.796360999999997,0.026121996502034502,0.2013806829150433
2012.03.23_05:00:00_TAI,11447,1495,211388.296875,1.605087e+20,-7.328184,-10.583556,-25.995642,-27.430874,300.174469,-8.95587,-26.713258,0.02524977040472009,0.17426073123253974
2012.03.23_06:00:00_TAI,11447,1495,248374.59375,1.841548e+20,-6.581102,-10.037425,-25.808834,-27.592712,393.79538,-8.3092635,-26.700772999999998,0.02896956002339528,0.22861061802959617
2012.03.23_08:00:00_TAI,11447,1495,240514.5,1.498881e+20,-5.440198,-8.952645,-25.809475,-27.594097,405.557587,-7.1964215,-26.701786,0.02357903410469167,0.2354389495647758
2012.03.23_09:00:00_TAI,11447,1495,239679.703125,2.450385e+20,-4.883908,-8.424793,-25.813143,-27.598885,406.581268,-6.6543505,-26.706014,0.03854723055707885,0.23603322861923082
2012.03.23_10:00:00_TAI,11447,1495,237562.296875,1.423802e+20,-4.362232,-7.934655,-25.79233,-27.608192,413.642853,-6.1484435,-26.700260999999998,0.02239795948866402,0.24013270106890383
2012.03.23_11:00:00_TAI,11447,1495,229347.796875,1.177272e+20,-3.824808,-7.42391,-25.765602,-27.613878,424.09433,-5.624359,-26.68974,0.01851977351003754,0.24620011256644886
2012.03.23_12:00:00_TAI,11447,1495,228013.703125,9.649342e+19,-3.217067,-6.913924,-25.702158,-27.644295,456.643188,-5.0654955,-26.6732265,0.015179468156967349,0.265095749543037
2012.03.23_13:00:00_TAI,11447,1495,225552.09375,7.799826e+19,-2.677946,-6.370515,-25.706097,-27.649214,460.778839,-4.5242305,-26.6776555,0.012269977620949285,0.26749662517307793
2012.03.23_14:00:00_TAI,11447,1495,231551.703125,1.01305e+20,-2.106163,-5.79468,-25.646303,-27.622021,475.573608,-3.9504215,-26.634162,0.01593638220763216,0.27608545443942206
2012.03.23_15:00:00_TAI,11447,1495,232177.0,8.391916e+19,-1.568011,-5.220669,-25.554083,-27.625212,506.615051,-3.39434,-26.589647499999998,0.013201399815442836,0.29410598954260303
2012.03.23_16:00:00_TAI,11447,1495,241932.90625,6.405597e+19,-0.960769,-4.674912,-25.430182,-27.628077,547.440308,-2.8178405,-26.5291295,0.010076703228869449,0.31780633674826875
2012.03.23_17:00:00_TAI,11447,1495,242051.5,4.048613e+19,-0.358618,-4.071486,-25.366468,-27.627605,572.641663,-2.215052,-26.4970365,0.0063689101405447176,0.33243651687311754
2012.03.23_18:00:00_TAI,11447,1495,246841.796875,4.523854e+19,0.242006,-3.494537,-25.243385,-27.630911,604.322327,-1.6262655,-26.437148,0.007116516104390265,0.35082813989476896
2012.03.23_19:00:00_TAI,11447,1495,255247.203125,8.808079e+19,0.844943,-2.906207,-25.120678,-27.603521,623.187195,-1.0306320000000002,-26.3620995,0.013856069637137208,0.36177978979103426
2012.03.23_20:00:00_TAI,11447,1495,257848.296875,6.534527e+19,1.515213,-2.335574,-25.090973,-27.509468,635.786255,-0.41018049999999995,-26.300220500000002,0.010279524191115143,0.36909394084377634
2012.03.23_21:00:00_TAI,11447,1495,256770.5,8.143899e+19,2.121372,-1.789341,-25.091576,-27.478409,624.478943,0.16601549999999998,-26.2849925,0.012811242004279489,0.3625296901799583
2012.03.23_22:00:00_TAI,11447,1495,260095.203125,5.639312e+19,2.694755,-1.2535,-25.092125,-27.479971,628.563354,0.7206274999999999,-26.286048,0.008871253286618285,0.36490081937653973
2012.03.23_23:00:00_TAI,11447,1495,271778.59375,9.516933e+19,3.331333,-0.720045,-25.090715,-27.511641,648.998901,1.305644,-26.301178,0.014971174348001317,0.3767642978902868
2012.03.24_00:00:00_TAI,11447,1495,281968.1875,1.04534e+20,3.901306,-0.151546,-25.087158,-27.573528,655.21759,1.8748799999999999,-26.330343,0.01644433915100558,0.3803744426706137
2012.03.24_01:00:00_TAI,11447,1495,411375.6875,2.615275e+20,4.465879,-0.696397,-25.112568,-28.474817,767.180786,1.884741,-26.7936925,0.0411411302285822,0.4453726034771951
2012.03.24_02:00:00_TAI,11447,1495,527842.0,4.148489e+20,5.008433,-1.005922,-25.107548,-28.764,929.613525,2.0012555,-26.935774000000002,0.0652602598965083,0.5396699231944302
2012.03.24_03:00:00_TAI,11447,1495,562409.8125,4.660911e+20,5.5594,-0.491558,-25.102541,-28.826042,953.437866,2.533921,-26.9642915,0.07332121724668775,0.553500703332475
2012.03.24_04:00:00_TAI,11447,1495,590154.1875,4.547423e+20,6.096785,-0.185766,-25.123804,-29.01321,1070.370361,2.9555095,-27.068507,0.0715359271386183,0.6213836986832398
2012.03.24_05:00:00_TAI,11447,1495,587281.0,4.531126e+20,6.634188,0.323802,-25.209497,-29.039581,1051.68689,3.478995,-27.124539,0.07127955754102906,0.6105373554573543
2012.03.24_06:00:00_TAI,11447,1495,606365.8125,4.675163e+20,7.143584,0.699663,-25.261639,-29.193815,1067.766479,3.9216235,-27.227727,0.07354541676223306,0.6198720631904716
2012.03.24_08:00:00_TAI,11447,1495,596497.1875,3.837996e+20,8.198828,1.726064,-25.355944,-29.238234,1054.065552,4.962446,-27.297089,0.060375866114568286,0.6119182436483319
2012.03.24_11:00:00_TAI,11447,1495,570933.125,3.31103e+20,9.657858,3.12663,-25.518148,-29.3859,991.609619,6.392244,-27.452024,0.05208611577013604,0.5756606079118611
2012.03.24_12:00:00_TAI,11447,1495,584839.625,3.564576e+20,10.273434,3.639136,-25.535763,-29.445044,1020.096191,6.956285,-27.4904035,0.056074671086474126,0.5921979599510461
2012.03.24_13:00:00_TAI,11447,1495,605383.6875,3.77236e+20,11.037084,4.155902,-25.523291,-29.467394,1055.990356,7.596493000000001,-27.4953425,0.05934334019523543,0.6130356529791011
2012.03.24_14:00:00_TAI,11447,1495,629456.1875,4.494579e+20,11.612015,4.667763,-25.450741,-29.489353,1084.265015,8.139889,-27.470047,0.07070463334129327,0.6294499828490099
2012.03.24_15:00:00_TAI,11447,1495,653595.1875,4.653547e+20,12.163328,4.914473,-25.439175,-29.648369,1172.678223,8.5389005,-27.543771999999997,0.07320537348914666,0.6807766340729506
2012.03.24_16:00:00_TAI,11447,1495,656392.375,4.713432e+20,12.708273,5.429906,-25.42841,-29.67296,1181.740479,9.0690895,-27.550685,0.07414742990146989,0.6860375590358145
2012.03.24_17:00:00_TAI,11447,1495,660025.8125,4.666178e+20,13.230741,5.945377,-25.417654,-29.665543,1180.698608,9.588059,-27.5415985,0.07340407290542877,0.6854327201135876
2012.03.24_18:00:00_TAI,11447,1495,643508.625,4.30115e+20,13.748683,6.467121,-25.4072,-29.657658,1172.794189,10.107902,-27.532429,0.06766178405049807,0.6808439559875207
2012.03.24_19:00:00_TAI,11447,1495,630811.5,5.278468e+20,14.267157,6.991614,-25.425791,-29.684828,1164.235107,10.6293855,-27.5553095,0.08303606289793763,0.6758751393757413
2012.03.24_20:00:00_TAI,11447,1495,611620.5,4.269637e+20,14.755571,7.513717,-25.445581,-29.708883,1141.821899,11.134644,-27.577232000000002,0.0671660501651922,0.6628635663783489
2012.03.24_21:00:00_TAI,11447,1495,589120.3125,3.951329e+20,15.167867,7.963792,-25.492416,-29.730412,1109.922729,11.5658295,-27.611414,0.06215871790346081,0.644345093743319
2012.03.24_22:00:00_TAI,11447,1495,567338.6875,4.170592e+20,15.597338,8.482094,-25.539879,-29.724094,1068.968384,12.039716,-27.6319865,0.06560796421113768,0.6205698068888941
2012.03.24_23:00:00_TAI,11447,1495,551745.125,4.459682e+20,16.079109,9.005331,-25.557873,-29.713608,1020.255981,12.54222,-27.6357405,0.07015566544247313,0.5922907230775585
2012.03.25_00:00:00_TAI,11447,1495,534964.125,4.232486e+20,16.593145,9.560961,-25.572145,-29.729614,958.684143,13.077053,-27.650879500000002,0.06658162438621215,0.5565463323272196
2012.03.25_01:00:00_TAI,11447,1495,482837.6875,3.422992e+20,17.086185,10.115785,-25.611359,-29.716133,860.559753,13.600985000000001,-27.663746,0.05384740023263138,0.49958203416385083
2012.03.25_02:00:00_TAI,11447,1495,420589.59375,3.053316e+20,17.542809,10.677146,-25.629286,-29.700863,760.218872,14.1099775,-27.6650745,0.048031993264575884,0.4413309931814905
2012.03.25_03:00:00_TAI,11447,1495,391317.6875,2.521193e+20,17.971827,11.244658,-25.669592,-29.684477,718.176392,14.6082425,-27.6770345,0.039661117681463645,0.41692400969606475
2012.03.25_04:00:00_TAI,11447,1495,366228.0,2.284249e+20,18.495117,11.83828,-25.675638,-29.665871,676.981812,15.166698499999999,-27.6707545,0.03593372994561132,0.39300925885955257
2012.03.25_05:00:00_TAI,11447,1495,357885.5,2.33633e+20,19.106089,12.433995,-25.65641,-29.709927,654.742676,15.770042,-27.6831685,0.036753020920149294,0.3800987401393882
2012.03.25_06:00:00_TAI,11447,1495,390563.8125,3.075741e+20,19.842085,12.984503,-25.628349,-29.755833,659.68988,16.413294,-27.692090999999998,0.04838476299065668,0.38297074784033813
2012.03.25_08:00:00_TAI,11447,1495,369265.6875,2.961012e+20,21.005428,14.045373,-25.602419,-29.774912,667.277954,17.5254005,-27.6886655,0.04657995059808037,0.38737586373274474
2012.03.25_09:00:00_TAI,11447,1495,370375.09375,4.732416e+20,21.573282,14.469059,-25.576303,-29.805355,683.881348,18.0211705,-27.690829,0.07444606894182297,0.3970146567620812
2012.03.25_10:00:00_TAI,11447,1495,367688.3125,2.992172e+20,22.123877,15.026003,-25.550177,-29.822401,681.833496,18.574939999999998,-27.686289000000002,0.04707013140809944,0.3958258141927419
2012.03.25_11:00:00_TAI,11447,1495,362110.6875,2.801502e+20,22.667868,15.555602,-25.518993,-29.82988,682.912476,19.111735,-27.6744365,0.04407068419865348,0.39645219605796733
2012.03.25_12:00:00_TAI,11447,1495,356126.6875,3.111366e+20,23.207619,16.102362,-25.495356,-29.829323,679.165405,19.6549905,-27.6623395,0.04894518312406263,0.3942769033536426
2012.03.25_13:00:00_TAI,11447,1495,349366.3125,2.994684e+20,23.74955,16.635542,-25.471815,-29.840631,668.32373,20.192546,-27.656222999999997,0.047109647909857076,0.3879829696304333
2012.03.25_14:00:00_TAI,11447,1495,339133.09375,3.047433e+20,24.287989,17.171658,-25.450563,-29.833462,651.623962,20.729823500000002,-27.6420125,0.047939447253493014,0.3782882284594453
2012.03.25_15:00:00_TAI,11447,1495,281203.40625,2.465047e+20,24.813065,17.701635,-25.425539,-29.846912,558.68634,21.257350000000002,-27.636225500000002,0.038777879820124414,0.3243350124424849
2012.03.25_16:00:00_TAI,11447,1495,257597.203125,2.506399e+20,25.315407,18.25001,-25.401337,-29.841827,524.444946,21.7827085,-27.621582,0.03942839191434484,0.3044568050228476
2012.03.25_17:00:00_TAI,11447,1495,234945.203125,2.220999e+20,25.769642,18.796749,-25.408218,-29.837204,470.466675,22.283195499999998,-27.622711000000002,0.03493873841051165,0.2731207190243805
2012.03.25_18:00:00_TAI,11447,1495,236215.703125,2.600425e+20,25.65728,19.350039,-25.413586,-29.820814,420.354675,22.503659499999998,-27.617199999999997,0.0409075235203414,0.24402912508364122
2012.03.25_19:00:00_TAI,11447,1495,230258.203125,2.800508e+20,25.876587,19.912985,-25.450226,-29.822815,401.209625,22.894786,-27.6365205,0.044055047493738245,0.23291482071392638
2012.03.25_21:00:00_TAI,11447,1495,202791.203125,1.984751e+20,26.944035,21.041344,-25.49165,-29.790873,382.454437,23.992689499999997,-27.6412615,0.031222299514318288,0.22202684351129576
2012.03.26_08:00:00_TAI,11447,1495,361359.8125,6.873815e+20,34.034348,29.716324,-23.941698,-28.910408,341.523987,31.875336,-26.426053,0.10813261247179809,0.19826542845678322
2012.03.26_10:00:00_TAI,11447,1495,466953.1875,8.731312e+20,35.722794,31.105339,-23.641819,-25.949118,587.492798,33.414066500000004,-24.7954685,0.13735306767295313,0.3410580683773301
2012.03.26_11:00:00_TAI,11447,1495,564788.0,9.98795e+20,36.727814,31.382259,-23.440039,-26.062866,768.375671,34.0550365,-24.7514525,0.15712135498812463,0.44606627184456976
2012.03.26_12:00:00_TAI,11447,1495,640701.125,1.145788e+21,37.545177,31.6085,-23.277821,-26.250296,967.058594,34.5768385,-24.764058499999997,0.18024495826384124,0.5614079648297863
2012.03.26_13:00:00_TAI,11447,1495,699665.875,1.337848e+21,38.265675,32.044968,-23.237913,-26.267994,1021.548584,35.1553215,-24.7529535,0.21045809252965075,0.593041119820905
2012.03.26_14:00:00_TAI,11447,1495,746679.5,1.40141e+21,39.004517,32.53368,-23.161175,-26.288578,1085.473633,35.7690985,-24.7248765,0.22045708888601534,0.6301516236553132
2012.03.26_15:00:00_TAI,11447,1495,810370.625,1.503922e+21,39.746006,32.966248,-23.118677,-26.288952,1155.000732,36.356127,-24.7038145,0.2365833453676183,0.6705142939136461
2012.03.26_16:00:00_TAI,11447,1495,859566.5,1.665771e+21,40.493088,33.363094,-23.033163,-26.320559,1232.140015,36.928090999999995,-24.676861,0.2620439595912308,0.7152960766785681
2012.03.26_17:00:00_TAI,11447,1495,906937.375,1.799834e+21,41.138153,33.634323,-22.990021,-26.43808,1354.091553,37.386238000000006,-24.7140505,0.28313353274064873,0.7860927845318695
2012.03.26_18:00:00_TAI,11447,1495,915298.375,1.969512e+21,41.830589,34.085453,-22.895374,-26.466778,1438.380737,37.958021,-24.681076,0.3098257341149798,0.8350253099653835
2012.03.26_19:00:00_TAI,11447,1495,939549.875,1.994773e+21,42.438984,34.567604,-22.854231,-26.484438,1477.31543,38.503294,-24.669334499999998,0.3137995651297076,0.8576281252384389
2012.03.26_20:00:00_TAI,11447,1495,935145.875,2.002383e+21,43.021393,35.066242,-22.822756,-26.482798,1490.589111,39.0438175,-24.652777,0.31499670119012,0.8653339150243365
2012.03.26_21:00:00_TAI,11447,1495,933676.0,2.100286e+21,43.577274,35.61562,-22.803789,-26.480885,1488.683838,39.596447,-24.642336999999998,0.330397911666146,0.8642278440540648
2012.03.26_22:00:00_TAI,11447,1495,957889.3125,2.189789e+21,44.12468,36.116901,-22.809189,-26.476486,1481.593628,40.1207905,-24.6428375,0.34447771045919373,0.8601117538905398
2012.03.26_23:00:00_TAI,11447,1495,947351.1875,2.204933e+21,44.677547,36.653675,-22.807253,-26.47344,1469.189331,40.665611,-24.6403465,0.34686002695050594,0.8529106688920498
2012.03.27_00:00:00_TAI,11447,1495,954274.1875,2.273364e+21,45.296581,37.1968,-22.813833,-26.474117,1463.114014,41.2466905,-24.643974999999998,0.35762497015025396,0.8493837560722607
2012.03.27_01:00:00_TAI,11447,1495,958223.5,2.295554e+21,45.965515,37.691391,-22.812527,-26.496733,1472.279175,41.828453,-24.654629999999997,0.3611156993461215,0.854704420627926
2012.03.27_02:00:00_TAI,11447,1495,959838.0,2.386404e+21,46.608208,38.187347,-22.805996,-26.510614,1483.982666,42.397777500000004,-24.658305,0.37540739594118966,0.8614986656762398
2012.03.27_03:00:00_TAI,11447,1495,988843.125,2.548736e+21,47.244781,38.616554,-22.814335,-26.527418,1498.479614,42.9306675,-24.6708765,0.4009439913365733,0.8699146004742125
2012.03.27_04:00:00_TAI,11447,1495,986095.625,2.612982e+21,47.822769,39.117226,-22.82534,-26.562422,1506.3927,43.469997500000005,-24.693881,0.4110505883585519,0.8745083960666884
2012.03.27_05:00:00_TAI,11447,1495,1074100.0,2.729628e+21,48.563538,39.611504,-22.835543,-26.606302,1542.723633,44.087520999999995,-24.7209225,0.4294002773076804,0.895599646671817
2012.03.27_06:00:00_TAI,11447,1495,1094349.625,2.851683e+21,49.22097,40.038074,-22.758532,-26.63249,1625.337524,44.629522,-24.695511,0.448600860994098,0.9435596117667342
2012.03.27_09:00:00_TAI,11447,1495,1116259.75,3.540724e+21,51.10445,41.592739,-22.68326,-26.6798,1673.591187,46.348594500000004,-24.681530000000002,0.5569945309287416,0.9715723825631358
2012.03.27_10:00:00_TAI,11447,1495,1107355.5,3.124288e+21,51.688099,42.146427,-22.640417,-26.763168,1702.656616,46.917263000000005,-24.7017925,0.49148460287960777,0.9884457793180326
2012.03.27_11:00:00_TAI,11447,1495,1091819.375,3.154781e+21,52.26189,42.631168,-22.622993,-26.842995,1722.559448,47.446529,-24.732993999999998,0.4962814845997335,1.0
2012.03.27_12:00:00_TAI,11447,1495,1060964.75,3.213403e+21,52.807476,43.151516,-22.616077,-26.854816,1715.894775,47.979496,-24.735446500000002,0.5055033650377752,0.9961309474644036
2012.03.27_13:00:00_TAI,11447,1495,1054166.375,3.330177e+21,53.393612,43.693096,-22.625023,-26.848711,1700.186157,48.543353999999994,-24.736867,0.5238731897839776,0.9870116000780254
2012.03.27_14:00:00_TAI,11447,1495,1040773.3125,3.376042e+21,53.95134,44.239662,-22.633913,-26.843115,1680.895996,49.095501,-24.738514000000002,0.5310882548839534,0.9758130542035145
2012.03.27_15:00:00_TAI,11447,1495,1027169.125,3.266837e+21,54.533875,44.789097,-22.642818,-26.830715,1661.280518,49.661486,-24.7367665,0.5139091164506631,0.9644256515668306
2012.03.27_16:00:00_TAI,11447,1495,1000639.875,3.267169e+21,55.110252,45.333031,-22.640596,-26.835421,1647.912598,50.221641500000004,-24.7380085,0.5139613436743237,0.9566651530740087
2012.03.27_17:00:00_TAI,11447,1495,997597.8125,3.499374e+21,55.690586,45.875267,-22.635361,-26.877823,1637.738403,50.7829265,-24.756591999999998,0.5504897246083666,0.9507587125085973
2012.03.27_18:00:00_TAI,11447,1495,983621.6875,3.591642e+21,56.295292,46.383408,-22.643051,-26.873621,1622.813965,51.33935,-24.758336,0.5650044880803947,0.9420946063046992
2012.03.27_19:00:00_TAI,11447,1495,949912.625,3.512898e+21,56.871571,46.908485,-22.652575,-26.876987,1602.955322,51.890028,-24.764781,0.5526171974179617,0.9305660387286675
2012.03.27_20:00:00_TAI,11447,1495,929301.875,3.381721e+21,57.455429,47.459938,-22.666069,-26.883688,1579.561646,52.4576835,-24.7748785,0.5319816235681954,0.9169852731840231
2012.03.27_21:00:00_TAI,11447,1495,913244.8125,3.606156e+21,58.008038,48.032131,-22.679844,-26.899521,1550.35144,53.020084499999996,-24.789682499999998,0.5672876986954836,0.9000278288218474
2012.03.27_22:00:00_TAI,11447,1495,906122.1875,3.668127e+21,58.546932,48.595528,-22.703653,-26.912012,1513.668213,53.57123,-24.8078325,0.5770364133866555,0.8787320604565864
2012.03.27_23:00:00_TAI,11447,1495,912154.125,3.789405e+21,59.082794,49.182129,-22.720545,-26.90041,1470.458862,54.132461500000005,-24.8104775,0.5961147664923977,0.8536476716128987
2012.03.28_00:00:00_TAI,11447,1495,902155.3125,3.787016e+21,59.613647,49.756168,-22.746157,-26.945936,1438.272217,54.6849075,-24.8460465,0.5957389507173221,0.8349623106882753
2012.03.28_01:00:00_TAI,11447,1495,917715.3125,3.950386e+21,60.198486,50.33334,-22.771196,-26.962107,1414.341797,55.265913,-24.8666515,0.6214388348421024,0.8210699483504851
2012.03.28_02:00:00_TAI,11447,1495,957093.125,4.372774e+21,60.76955,50.916206,-22.771048,-26.96744,1387.152954,55.842878,-24.869244000000002,0.6878850774551751,0.8052859688590556
2012.03.28_03:00:00_TAI,11447,1495,992721.375,4.735643e+21,61.319279,51.496746,-22.771141,-27.088533,1410.748657,56.4080125,-24.929837,0.7449683317397738,0.818984017438683
2012.03.28_04:00:00_TAI,11447,1495,1005338.1875,5.120375e+21,61.866253,52.098282,-22.716446,-27.128096,1443.445068,56.9822675,-24.922271000000002,0.8054908745511526,0.8379653135779613
2012.03.28_05:00:00_TAI,11447,1495,1023502.125,5.06243e+21,62.493858,52.6535,-22.672554,-27.165026,1473.385132,57.573679,-24.91879,0.7963754936023224,0.8553464634911109
2012.03.28_06:00:00_TAI,11447,1495,1034608.0,5.117509e+21,63.088554,53.195709,-22.658047,-27.18643,1478.927612,58.142131500000005,-24.9222385,0.8050400214697937,0.8585640476542786
2012.03.28_08:00:00_TAI,11447,1495,1032927.8125,5.770151e+21,64.233528,54.281078,-22.627779,-27.18383,1460.89563,59.25730300000001,-24.905804500000002,0.9077077314224463,0.8480959143071618
2012.03.28_09:00:00_TAI,11447,1495,1074298.625,6.356838e+21,64.84938,54.866295,-22.610577,-27.201998,1468.061768,59.8578375,-24.906287499999998,1.0,0.8522560830655291
2012.06.23_00:00:00_TAI,11512,1795,126680.296875,1.031466e+21,-58.003651,-61.147644,-18.453571,-20.065863,173.823029,-59.5756475,-19.259717000000002,0.06353637307767647,0.013188730839761922
2012.06.23_01:00:00_TAI,11512,1795,139151.796875,1.12382e+21,-57.223171,-60.647812,-18.398659,-20.114454,205.35582,-58.9354915,-19.2565565,0.06922520644612074,0.015581264760715901
2012.06.23_02:00:00_TAI,11512,1795,149218.90625,1.081706e+21,-56.624733,-60.119366,-18.376133,-20.160252,222.271317,-58.3720495,-19.268192499999998,0.06663106294958933,0.016864719192716395
2012.06.23_03:00:00_TAI,11512,1795,153866.59375,1.068987e+21,-56.037212,-59.581242,-18.355722,-20.143227,230.012756,-57.809227,-19.249474499999998,0.06584759637950853,0.017452096802408352
2012.06.23_09:00:00_TAI,11512,1795,313239.90625,2.778694e+21,-52.788059,-66.603241,-18.435158,-22.549576,400.332611,-59.69565,-20.492367,0.17116234432613497,0.0303750261586922
2012.06.23_10:00:00_TAI,11512,1795,333778.3125,2.897113e+21,-52.324196,-66.039169,-18.483303,-22.550833,443.382019,-59.1816825,-20.517068000000002,0.17845673286001332,0.03364137733315651
2012.06.23_11:00:00_TAI,11512,1795,360477.09375,2.911764e+21,-51.831985,-65.49057,-18.46587,-22.598694,477.150696,-58.661277500000004,-20.532282,0.17935920701035957,0.03620355792758085
2012.06.23_12:00:00_TAI,11512,1795,433489.1875,3.229146e+21,-51.163666,-64.986481,-18.366369,-22.611979,594.758057,-58.0750735,-20.489174,0.19890934357340587,0.04512695454497447
2012.06.23_13:00:00_TAI,11512,1795,463665.40625,3.256251e+21,-50.501534,-64.430305,-18.34413,-22.59635,667.196899,-57.4659195,-20.47024,0.2005789607903286,0.05062321355609803
2012.06.23_14:00:00_TAI,11512,1795,480420.09375,3.238784e+21,-49.89735,-63.860878,-18.328608,-22.579418,697.021545,-56.879114,-20.454013,0.19950302631595157,0.0528861428741988
2012.06.23_15:00:00_TAI,11512,1795,501777.09375,3.455618e+21,-49.348972,-63.326698,-18.312258,-22.561735,739.65094,-56.337835,-20.4369965,0.21285959446257485,0.056120625783347124
2012.06.23_16:00:00_TAI,11512,1795,508321.5,3.449629e+21,-48.74876,-62.772713,-18.3169,-22.566959,757.123413,-55.7607365,-20.4419295,0.21249068328337728,0.05744634047620297
2012.06.23_17:00:00_TAI,11512,1795,509935.09375,3.409023e+21,-48.197083,-62.180939,-18.310755,-22.548027,764.069031,-55.189011,-20.429391000000003,0.20998942976150436,0.05797333558637221
2012.06.23_18:00:00_TAI,11512,1795,513869.0,3.252282e+21,-47.642315,-61.577671,-18.318031,-22.530558,776.662415,-54.609993,-20.424294500000002,0.20033447782652242,0.05892885196928925
