mag,da,alpha,a,R,N0,axf,xc,yc,alphab,sar,lead,flux,fluxp,fluxn,fint,lat,AR,spt,day
32.0,0.4646970926699293,-0.19089262978769064,16.922705735072228,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,57.93061829190764,55.93125103243721,-17.335012969138496,46.66360223252483,1,1.1403447471158063e+22,9.9948713428737e+21,1.2812023599442426e+22,0.5841002113683766,14,10103,4,1.0
36.0,0.4961993703521863,-0.20152070289262727,16.803399633334873,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,57.71149704990264,56.10985360958321,-18.119388681045155,47.52484362019933,1,1.2011481142969238e+22,1.0641804056742207e+22,1.338115822919627e+22,0.6152445295337613,14,10103,4,1.0
40.0,0.5372564913008481,-0.22458009597096276,16.766329194331437,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,57.629540402550965,56.12930798582983,-19.069967909493407,48.57144709664933,1,1.2560258458832637e+22,1.124212809991122e+22,1.3878388817754057e+22,0.643353655918629,14,10103,4,1.0
44.0,0.57808112255368,-0.24939675478941914,16.497537057470318,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,56.68802319364153,56.26918265761405,-20.61752503387064,49.415974389304026,1,1.3275408085052528e+22,1.1771881647932285e+22,1.4778934522172769e+22,0.6799846001038466,14,10103,4,4.0
48.0,0.6085709926407968,-0.2745394851908281,16.54319175557926,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,55.93640058583123,56.430031689497135,-22.25410448302458,50.03317647756839,1,1.3875080020299566e+22,1.2415187653509194e+22,1.533497238708994e+22,0.7107006186601112,14,10103,4,4.0
52.0,0.6453234782947512,-0.3085175993057451,16.598466046503827,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,55.57078223442676,56.37978333455654,-23.486687964688922,49.74972755656713,1,1.4969765087432294e+22,1.3566123631271691e+22,1.6373406543592898e+22,0.7667718883977266,14,10103,4,4.0
56.0,0.6759560983511801,-0.3354632777590894,17.089654828521088,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,54.84687880555772,56.41654946776003,-24.731930822103713,50.60703843100605,1,1.5462347379025786e+22,1.4118995975620843e+22,1.6805698782430728e+22,0.7920026286071047,14,10103,4,4.0
60.0,0.6924634771376712,-0.3513772540831064,17.40771906220836,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,54.672168582254585,55.899038822475966,-25.395045288646017,50.166891630451644,1,1.6587477749277385e+22,1.5322541795739714e+22,1.7852413702815055e+22,0.8496333485050233,14,10103,4,5.0
64.0,0.658890055968859,-0.36783197647170096,16.97492348989021,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,53.960170561546896,55.355862491233566,-26.25343058422457,49.263611918371915,1,1.7973639037594896e+22,1.6823253526863757e+22,1.9124024548326036e+22,0.920634429848602,14,10103,4,5.0
68.0,0.6698718001140594,-0.38597245045667267,16.650957977897782,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,53.54968093437216,54.58034396235264,-26.5927857178031,50.81611255935397,1,1.8557723955282819e+22,1.7696364496423957e+22,1.9419083414141678e+22,0.9505520599987366,14,10103,4,5.0
72.0,0.7084832604797481,-0.38526675510599084,16.46603718708644,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,52.898477602601645,53.99342958070152,-26.355318699180383,51.43773628225417,1,1.9257566016318848e+22,1.8630493855927597e+22,1.9884638176710094e+22,0.9863989297115597,14,10103,4,5.0
76.0,0.8328756682177826,-0.3860968532502558,16.849135377757886,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,52.13890544663708,53.90685248301761,-25.95273628844423,52.779395026355935,1,1.9523101086443897e+22,1.909789614222726e+22,1.994830603066053e+22,1.0,14,10103,4,5.0
80.0,0.9173179884405417,-0.3849715662186672,17.227629354156335,27.83517807202958,0.2051353227727716,1.6371081519148132e+22,51.90761901580362,53.966408909633245,-25.596608632456743,54.518383715073654,1,1.9233491957225663e+22,1.8851809470690605e+22,1.9615174443760722e+22,0.9851658234039813,14,10103,4,5.0
0.0,0.003419751121222888,1.103610107708068,8.840344809493772,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,63.976088150394574,41.90827664438061,-0.875040130042567,12.537729896501256,1,1.79626307537379e+20,3.0825002496794015e+20,5.100259010681785e+19,0.03168962920088028,18,10130,2,1.0
2.0,0.0036199008168608443,1.1662022252955582,8.676552093826572,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,61.98139059175252,42.07548136566911,-11.0471728776727,7.913693123102404,1,2.2675252428921622e+20,4.003046245068706e+20,5.320042407156184e+19,0.04000362482312657,18,10130,2,1.0
4.0,0.0034286615525302576,1.1679514283758776,8.397103181256613,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,59.9540366570019,42.51170874828739,-5.296437182303402,11.662495601037277,1,2.3991366477970634e+20,4.477170947859874e+20,3.2110234773425263e+19,0.042325510006439894,18,10130,2,1.0
6.0,0.0034147408829635485,1.1802276610604878,8.142542557418146,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,59.61079157956521,43.03966073631445,-3.9173486599613914,11.544283604171193,1,2.8535813491012796e+20,5.332020399273415e+20,3.751422989291439e+19,0.05034281230144956,18,10130,2,1.0
8.0,0.0036857905709237857,1.211037612432571,7.988714581867368,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,60.617679208312815,43.67459499603034,-10.448757677238943,12.38771475831894,1,3.919778176588865e+20,7.096209469778792e+20,7.433468833989385e+19,0.06915263063009587,18,10130,2,1.0
10.0,0.003580657912899185,1.207323792354218,7.735944716952972,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,60.65045794387328,43.75677174481552,-11.999391433570874,11.46516426301541,1,4.377874157757665e+20,7.905038471759381e+20,8.507098437559486e+19,0.07723434871508843,18,10130,2,1.0
12.0,0.003169866618603596,1.1923851433642383,7.274026975799049,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,60.888889018078544,43.629840452304784,-7.440162298185309,5.388049677266499,1,4.9338633556303086e+20,8.811748092671294e+20,1.0559786185893228e+20,0.0870430965326165,18,10130,2,1.0
14.0,0.002789740432347052,1.1996138327620434,6.8567333509250235,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,60.90774148497351,43.07176881683717,10.351718207169196,4.009674963423514,1,5.5416670454188645e+20,9.927925613810583e+20,1.1554084770271463e+20,0.09776595434803872,18,10130,2,2.0
16.0,0.002903905179533053,1.1301197169358712,7.148597491389641,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,60.23737532394055,43.309872559876624,-22.369110238241856,5.605982452005016,1,5.986618922162887e+20,1.1068867136769361e+21,9.04370707556414e+19,0.10561578446455419,18,10130,2,2.0
18.0,0.0025266483150538726,0.025704406645859698,7.261100123598309,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,61.05545543027357,42.622165955178765,-26.919703097725918,5.724127950839832,1,7.23502937185479e+20,1.2808569332550127e+21,1.6614894111594545e+20,0.12764021105530182,18,10130,2,2.0
20.0,0.002068291644309637,-0.2936461455635504,6.498695307017242,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,61.66636525455152,42.06550184928277,-24.82944914349809,7.6621782525012465,1,7.911459322829932e+20,1.4025783333713333e+21,1.79713531194653e+20,0.13957377169051735,18,10130,2,2.0
22.0,0.0009099133028776289,-0.048318135279747015,4.044009672436313,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,61.51116529766719,41.68394019875637,-23.09735387274415,11.757717430903366,1,7.908532442736634e+20,1.4549683528105072e+21,1.2673813573681965e+20,0.13952213574356523,18,10130,2,2.0
24.0,0.0008012641864701089,0.04146110198509495,3.524302741177359,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,62.25923740403274,41.577252190307306,-37.49728580017137,8.128601802802205,1,9.166661417618941e+20,1.594645640661275e+21,2.3868664286251326e+20,0.1617180163177998,18,10130,2,2.0
26.0,0.0027687991725316497,-0.10337690058767988,3.5772310944223817,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,62.381213000326696,41.82452940440033,-24.670206277516645,9.929460039323352,1,1.1076000633594315e+21,1.8460910758210172e+21,3.691090508978459e+20,0.19540253202292174,18,10130,2,2.0
28.0,0.010249890839331798,-0.08725956576950476,3.1569108995322765,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,63.1075445981919,41.77737925569926,-19.35670258907961,11.432867707189532,1,1.2805035452650912e+21,2.0682113319195142e+21,4.927957586106685e+20,0.22590612197168958,18,10130,2,2.0
30.0,0.03022623105343299,-0.14107653267945267,3.7040678264868676,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,63.40375595457435,42.25455258425794,-14.440104613622522,13.557305867250072,1,1.500272413287247e+21,2.3347353894183515e+21,6.658094371561426e+20,0.26467769186587153,18,10130,2,3.0
32.0,0.0633130163116459,-0.1256825396039224,4.537421471109025,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,63.27953938206712,42.31015367656925,-9.42765583758253,17.143485616150375,1,1.7746459535981305e+21,2.586599122154921e+21,9.626927850413404e+20,0.3130826046772945,18,10130,2,3.0
34.0,0.09119047994560223,-0.12832764340063918,5.0258431257142755,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,63.884230659200455,42.33006419571366,-9.227498934909999,20.029729585808088,1,2.1092192151726986e+21,2.9035178899823814e+21,1.3149205403630156e+21,0.37210793757637933,18,10130,2,3.0
36.0,0.12477628341986369,-0.1520321522862288,5.5947811183365355,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,64.39741575911582,42.23663030072728,-9.053861351827486,22.818754655846696,1,2.557023401224346e+21,3.4591299964250305e+21,1.654916806023662e+21,0.4511094424513026,18,10130,2,3.0
38.0,0.1498877825900028,-0.20016784373945795,5.862104989490086,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,64.9409979701159,42.25568465002122,-10.724472636997907,25.411285660646545,1,2.828604687359253e+21,3.7529209722848176e+21,1.9042884024336882e+21,0.49902174646458,18,10130,2,3.0
40.0,0.16490705951742596,-0.22710307561006357,5.940884827649992,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,65.65597719737829,41.96209764962949,-12.743437707175659,26.87741299249211,1,3.196570656529862e+21,4.259746597021624e+21,2.1333947160381e+21,0.5639382126627879,18,10130,2,3.0
42.0,0.18823725624526422,-0.23510551462858476,5.807401628205099,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,65.8445390718356,42.11861394520365,-13.972854301913351,29.08199686790278,1,3.5284079531331955e+21,4.54416522821179e+21,2.5126506780546003e+21,0.6224808672914474,18,10130,2,3.0
44.0,0.2085950458892436,-0.23760237974126244,5.645282426451882,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,66.16357879162568,42.00539783672696,-13.524954796620603,30.523755431949112,1,3.829283765730114e+21,4.754876901075851e+21,2.903690630384376e+21,0.6755613044914704,18,10130,2,4.0
46.0,0.22527100270114478,-0.24051937329298154,5.56400032708463,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,66.79147971994206,41.68375833675432,-12.891144898320405,31.115751070548132,1,4.186193663547189e+21,5.091037942096373e+21,3.281349384998006e+21,0.7385272612881585,18,10130,2,4.0
48.0,0.23263092251976475,-0.24482373740354443,5.475527876013227,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,67.64194662852098,41.33521883969652,-12.570706979652414,31.639574548148445,1,4.5582935988982257e+21,5.462231041948725e+21,3.6543561558477263e+21,0.8041730407878684,18,10130,2,4.0
50.0,0.24173501096906863,-0.2452580783468473,5.200580480617856,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,67.89441043979937,41.05651472315009,-12.297041183118564,31.972730754227797,1,5.110888038743976e+21,5.998213817696954e+21,4.2235622597909964e+21,0.9016616165831256,18,10130,2,4.0
52.0,0.25527705709123105,-0.24810470903812332,5.050749452515237,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,68.65088786492461,40.61035723930184,-12.662046571156388,32.68667438130094,1,5.543395519194409e+21,6.504200869440451e+21,4.5825901689483653e+21,0.9779644804007158,18,10130,2,4.0
54.0,0.27072058336817695,-0.2594559908373577,5.057650968699964,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,69.36248886422179,40.44691862853797,-13.635465698312846,34.24792237973557,1,5.647934857292985e+21,6.699661203230307e+21,4.5962085113556647e+21,0.9964072848354727,18,10130,2,4.0
56.0,0.2886561934853471,-0.27914781952774437,5.121582314782939,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,69.97351859407225,40.32442169695658,-15.12317229053178,36.24141309981304,1,5.599556949264703e+21,6.606322163061695e+21,4.592791735467709e+21,0.9878724661446661,18,10130,2,4.0
58.0,0.2968251943276803,-0.2914873214740074,5.252440273477579,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,70.62270710666128,40.03220537090357,-15.905085471093843,36.880007228194195,1,5.585673982127189e+21,6.640291297470743e+21,4.5310566667836347e+21,0.9854232364809975,18,10130,2,4.0
60.0,0.30590028646607215,-0.2975665986672623,5.418826191521105,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,71.08913133945082,39.73803731282151,-16.555844733215586,37.49384384608998,1,5.523876880979196e+21,6.58664372227153e+21,4.461110039686861e+21,0.9745210070252053,18,10130,2,5.0
62.0,0.31409270707960724,-0.2978174210098559,5.486390539992541,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,71.4000793215093,39.419730335023246,-17.070105810194804,37.83458072240692,1,5.594423478229262e+21,6.664429798528521e+21,4.5244171579300035e+21,0.9869668204413344,18,10130,2,5.0
64.0,0.31775238117979154,-0.2994577628153082,5.5754387070935385,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,71.6799739857922,38.88965020243012,-17.247026561776476,37.566398592320056,1,5.647609285418552e+21,6.749058724735753e+21,4.5461598461013514e+21,0.9963498475250893,18,10130,2,5.0
66.0,0.3200453095700476,-0.3007263056897016,5.705134972984395,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,71.94588782165384,38.463323148631375,-17.308380660713762,38.02094808496885,1,5.626721393931296e+21,6.741584768294357e+21,4.5118580195682356e+21,0.992664810822536,18,10130,2,5.0
68.0,0.316934115441081,-0.3058584266941786,5.80551091131264,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,72.29397518926038,38.125766276731376,-17.817188681806094,38.06267035158558,1,5.509698162223941e+21,6.592241857444692e+21,4.42715446700319e+21,0.9720196009335387,18,10130,2,5.0
70.0,0.2966290304307305,-0.31468540402614653,5.886114704788761,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,73.26938031769551,37.63023444684091,-18.11067800029805,37.593637346823265,1,5.40118662517115e+21,6.537010042897787e+21,4.265363207444512e+21,0.9528760221317255,18,10130,2,5.0
72.0,0.28461501848661197,-0.32214851262745176,5.839749423257509,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,73.546141150097,37.27090526861066,-18.491133639318576,37.37479096160792,1,5.378440987605963e+21,6.537803803582047e+21,4.219078171629878e+21,0.9488632423209041,18,10130,2,5.0
74.0,0.2750778733682228,-0.33107156356109857,5.81185976916225,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,73.73368969699571,37.02783477569073,-18.616666149072703,37.23442532304651,1,5.285991595548358e+21,6.416601648977683e+21,4.1553815421190343e+21,0.9325533432069192,18,10130,2,5.0
76.0,0.277636512409654,-0.34117127540231473,5.855782632019878,32.283148770755346,-0.36888736752060036,5.097450258673656e+21,73.51673941780636,36.77196245881365,-18.798317351073397,36.9750306960475,1,5.248087773837566e+21,6.32575142487291e+21,4.170424122802222e+21,0.9258663602600513,18,10130,2,5.0
0.0,0.001614785744814064,1.2953787615108128,11.49380470124452,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,49.87936758672809,44.683194787118325,-0.38159110355191755,21.14661290448749,-1,3.007200510943743e+20,4.540312135366747e+20,1.474088886520739e+20,0.03289446906651207,-16,10137,4,1.0
4.0,0.0017177090597544841,1.2779358686215405,11.751576503643964,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,48.6157389745436,43.94225037720836,-8.777891895466006,21.980916719310933,-1,4.2720693112817425e+20,6.069202976639764e+20,2.4749356459237206e+20,0.04673032320211045,-16,10137,4,1.0
8.0,0.0018632903133870445,1.3010996007548115,11.972662860859689,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,50.17179449822109,44.019734119995945,-10.86405864251247,18.701083247570214,-1,5.4996609614362496e+20,7.840389495262026e+20,3.158932427610473e+20,0.06015841867341751,-16,10137,4,1.0
12.0,0.0020077116656341135,1.3162268596062123,11.633843081578929,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,50.18060842849562,44.16445295365123,-18.942889055207775,13.57872827328284,-1,6.835810936896186e+20,9.893777994114472e+20,3.7778438796778976e+20,0.07477398683258704,-16,10137,4,1.0
16.0,0.001336047689315874,0.021607907751465497,10.568458236018214,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,49.42251207617391,44.59247070679695,-80.3992924516876,3.9452673623398007,-1,9.904045685642244e+20,1.5229018313202616e+21,4.57907305808187e+20,0.10833608309591557,-16,10137,4,1.0
20.0,0.0022800818455638613,-0.18447128391290685,9.34876977291748,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,49.430074680945175,44.34435484537326,12.903676158455902,10.773951641586294,-1,1.5140385155577068e+21,2.3176166445976233e+21,7.1046038651779e+20,0.16561414157212656,-16,10137,4,1.0
24.0,0.016234177099239935,-0.19748365991939554,7.648465796154263,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,51.431261910648,43.86212836058961,6.774285466621886,14.463793838579095,-1,1.971434081277836e+21,2.8915850587594907e+21,1.0512831037961817e+21,0.21564666927683487,-16,10137,4,1.0
28.0,0.042808614260822435,-0.14467687049155845,7.610813174625229,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,53.10789405875762,43.58520336885803,5.985879585719843,18.981901097812784,-1,2.566882573221834e+21,3.5444407847399887e+21,1.5893243617036793e+21,0.2807802110133191,-16,10137,4,1.0
32.0,0.07873473314139726,-0.12592480858563534,7.719623390594997,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,55.13899308835912,43.37509426111059,4.019938134394722,22.6143899745533,-1,3.472757941650535e+21,4.460678181768275e+21,2.484837701532796e+21,0.3798700095699894,-16,10137,4,1.0
36.0,0.11817262939739355,-0.15218544809332424,8.197922161891418,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,54.851625660149935,42.838424539291935,3.009145723973169,26.099535330863933,-1,4.1906839910546685e+21,5.045107650845708e+21,3.33626033126363e+21,0.4584008429421751,-16,10137,4,1.0
40.0,0.13819394391245485,-0.16324213620195893,8.00197584045019,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,53.876684505414495,42.72526689436297,2.6478191746621564,28.54129912818202,-1,4.834014713425231e+21,5.524430323275141e+21,4.143599103575322e+21,0.5287720152984677,-16,10137,4,1.0
44.0,0.1643825355531535,-0.18776827618208022,8.286402655911079,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,52.74285300951104,42.98188071331531,4.033623254560533,28.41197757702486,-1,5.690510390564048e+21,6.386307297885076e+21,4.99471348324302e+21,0.6224603824516189,-16,10137,4,4.0
48.0,0.17689514511199306,-0.1696554641908921,7.704351296334842,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,52.78264734520435,42.73222110742583,3.467555174918733,31.979603784696163,-1,6.523085352966076e+21,6.889029557558609e+21,6.157141148373544e+21,0.7135321658149808,-16,10137,4,4.0
52.0,0.19044507780821746,-0.15245079708961645,7.280249376810383,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,52.62828299685122,42.24837459092964,1.7028247349558145,35.512666182652175,-1,7.192307766214515e+21,7.323135204930937e+21,7.061480327498094e+21,0.7867355185382376,-16,10137,4,4.0
56.0,0.20678518769770074,-0.13083215095059297,7.184860890729992,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,52.64502169245315,41.92916873168559,0.7378716821965676,37.85170399327117,-1,8.057905782701525e+21,7.828813970874657e+21,8.286997594528393e+21,0.8814195513246993,-16,10137,4,4.0
60.0,0.22285016225965082,-0.10884629953239923,7.138829459643685,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,52.30436891085029,41.72397335702108,-0.6674088735040126,40.541856161578906,-1,8.470839282794628e+21,7.816791030570441e+21,9.124887535018815e+21,0.9265885654822432,-16,10137,4,5.0
64.0,0.2442719134670941,-0.10741676194501996,7.029177522053301,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,51.56080148664149,41.64250182629311,-1.2424576604794921,42.30476334533224,-1,8.602825263579866e+21,7.909806029205988e+21,9.295844497953743e+21,0.9410259425256208,-16,10137,4,5.0
68.0,0.26339859448415914,-0.10819464768584351,6.93766969541623,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,50.87331574521959,41.59360052843295,-2.1484735868170612,42.778330187945336,-1,8.731142642372899e+21,7.964011595687242e+21,9.498273689058555e+21,0.9550620270236203,-16,10137,4,5.0
72.0,0.2830155827151394,-0.10109885943891937,7.046504313201086,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,50.97048533531604,41.77177313494496,-1.888218250663071,43.69952694481587,-1,8.842932852397018e+21,7.917578681255807e+21,9.76828702353823e+21,0.9672902758290958,-16,10137,4,5.0
76.0,0.29924975089407435,-0.07927538581603398,7.138644702841425,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,50.96807847805048,42.051290899621584,-2.105627251625678,44.17249782068557,-1,9.044381026251205e+21,8.101380659594276e+21,9.987381392908134e+21,0.9893258225085962,-16,10137,4,5.0
80.0,0.30802711473499816,-0.05411160075369028,7.209856498323292,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,51.11789779795094,42.23715028636305,-1.9649536799413219,43.95454729314722,-1,9.036881445197442e+21,8.159857880236763e+21,9.91390501015812e+21,0.9885054756907268,-16,10137,4,5.0
84.0,0.3166909272513042,-0.036365501541751125,7.202093729723856,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,51.57750193216079,42.25433557638498,-2.396577179788189,43.99295505687196,-1,9.015338850482966e+21,8.183930887805023e+21,9.846746813160908e+21,0.9861490241908388,-16,10137,4,5.0
88.0,0.32953164416535846,-0.02863591035036782,7.469388386784135,49.32314749322213,-1.3970641701201705,5.887163824521543e+21,51.42484438773378,42.21248848141448,-2.2216682354985076,44.569865783425314,-1,8.648501794513056e+21,7.766908313890844e+21,9.530095275135268e+21,0.9460223011933568,-16,10137,4,5.0
0.0,0.002165245951770282,0.44108530563804677,10.98094417466583,40.5844441539089,0.29755844682964844,8.216492752755035e+21,52.393331777937455,31.92038691711864,9.665568163408354,20.77509741035212,1,3.571570159471128e+20,2.2426104150808704e+20,4.900529903861386e+20,0.04440473836526784,12,10144,2,1.0
2.0,0.002272767282414537,0.42261951979079676,10.631137926171748,40.5844441539089,0.29755844682964844,8.216492752755035e+21,52.121833536811295,32.212946090471064,7.1566451551757755,19.997403407425242,1,4.2040479789970286e+20,2.5637086420267965e+20,5.8443873159672614e+20,0.05226823000728601,12,10144,2,1.0
4.0,0.0022093074134904274,0.24736813344770778,9.776468473718817,40.5844441539089,0.29755844682964844,8.216492752755035e+21,51.65704504039867,32.423715945162584,4.768741146186872,20.555679383658767,1,5.26715834393887e+20,2.9943834801730965e+20,7.539933207704643e+20,0.06548570453553025,12,10144,2,1.0
6.0,0.002289716896180103,0.06448841779533442,8.975179586162515,40.5844441539089,0.29755844682964844,8.216492752755035e+21,51.210749995730666,32.58827500267901,1.0641566673345701,20.377006750568597,1,6.439813227672546e+20,3.459738894355212e+20,9.41988756098988e+20,0.08006512786475252,12,10144,2,1.0
8.0,0.0025738737560737183,-0.08342932961944742,8.316503579253116,40.5844441539089,0.29755844682964844,8.216492752755035e+21,49.2664025351469,32.20589952616664,-1.9795829782876389,22.679626783072013,1,7.580747138156054e+20,3.676007766865748e+20,1.1485486509446361e+21,0.09425016960409335,12,10144,2,1.0
10.0,0.012763650588420227,-0.11463953605291453,7.641004319315308,40.5844441539089,0.29755844682964844,8.216492752755035e+21,52.10421025863094,32.150449856094966,-5.329511635964636,22.586833363357105,1,1.1257521584588545e+21,6.155040853123874e+20,1.6360002316053219e+21,0.13996289538913392,12,10144,2,1.0
12.0,0.03692235519781324,-0.08807989446955476,8.333810648624112,40.5844441539089,0.29755844682964844,8.216492752755035e+21,52.90877002230984,31.750466449557088,-6.813195171226559,24.700370248146594,1,1.4944844655133144e+21,8.54635231554712e+20,2.134333699471917e+21,0.18580677046507377,12,10144,2,1.0
14.0,0.0633146092691627,-0.04784052129905109,8.768885376864805,40.5844441539089,0.29755844682964844,8.216492752755035e+21,54.29969115298259,31.73428816487616,-6.2503349331367986,26.341348107986,1,1.8470026650338287e+21,1.1615384070581373e+21,2.53246692300952e+21,0.22963477249155967,12,10144,2,2.0
16.0,0.0885423558626025,-0.0352401581202283,8.788795796814806,40.5844441539089,0.29755844682964844,8.216492752755035e+21,55.82182618497073,31.858789049145084,-6.037744210285658,27.2084568390471,1,2.2434797078624535e+21,1.6112274890408355e+21,2.8757319266840714e+21,0.2789281044675642,12,10144,2,2.0
18.0,0.10894430062960228,-0.01537918995879862,9.054111965541878,40.5844441539089,0.29755844682964844,8.216492752755035e+21,56.96434709553794,31.911516981230065,-5.5618383807985845,28.504186071822456,1,2.5349277656811297e+21,1.9748086678941697e+21,3.0950468634680896e+21,0.31516335724619127,12,10144,2,2.0
20.0,0.12439328197035189,0.0008896871213484236,9.248792109502622,40.5844441539089,0.29755844682964844,8.216492752755035e+21,57.5145106804032,32.062751514448195,-4.898275571572996,29.170838649469236,1,2.829361052476791e+21,2.2662664300300555e+21,3.392455674923526e+21,0.35176975858347653,12,10144,2,2.0
22.0,0.14017831080040602,0.001856355982810729,9.719352701791246,40.5844441539089,0.29755844682964844,8.216492752755035e+21,57.56467699972446,32.086840158461484,-5.8710904804040664,31.048031608376014,1,2.972955723064578e+21,2.4072460184166487e+21,3.5386654277125066e+21,0.36962264539066636,12,10144,2,2.0
24.0,0.1536293534843401,0.0059463154832432325,9.828695749351438,40.5844441539089,0.29755844682964844,8.216492752755035e+21,58.14124438807893,31.960266768417394,-5.524907936660741,32.53156297795777,1,3.1731749618750456e+21,2.6432580212753606e+21,3.7030919024747306e+21,0.3945155706815094,12,10144,2,2.0
26.0,0.16522720202319138,-0.008739578960970199,9.831972270426183,40.5844441539089,0.29755844682964844,8.216492752755035e+21,59.11058735480704,32.01525147562578,-6.860487384732303,32.557585006056435,1,3.503788407348567e+21,2.9856007731234194e+21,4.0219760415737145e+21,0.4356201910327595,12,10144,2,2.0
28.0,0.18043323950549306,-0.007469547145099143,10.004596547981292,40.5844441539089,0.29755844682964844,8.216492752755035e+21,59.48458698283689,31.968862185457503,-6.650356487961968,34.681075529284136,1,3.6601444031722826e+21,3.17100939735933e+21,4.1492794089852355e+21,0.45505967220319554,12,10144,2,2.0
30.0,0.1902894970426295,-0.002885579468318881,10.0183066457125,40.5844441539089,0.29755844682964844,8.216492752755035e+21,59.99668311268002,31.86561833400311,-6.326517586112644,35.394570462562456,1,3.8963778961670616e+21,3.442031359529932e+21,4.3507244328041914e+21,0.48443018987797587,12,10144,2,3.0
32.0,0.19961189525099965,-0.007122592830886219,9.942321296419774,40.5844441539089,0.29755844682964844,8.216492752755035e+21,59.967936140822346,31.887085127665127,-6.463815466392463,36.90816621926006,1,4.090299740561184e+21,3.5922565164085333e+21,4.5883429647138344e+21,0.5085401705843504,12,10144,2,3.0
34.0,0.2045910026781163,-0.0009615815620886994,9.707313350040462,40.5844441539089,0.29755844682964844,8.216492752755035e+21,60.21433794408991,31.65588254584111,-6.46186496183098,37.698386054788145,1,4.2745508626174417e+21,3.790609189276705e+21,4.758492535958179e+21,0.5314478064506627,12,10144,2,3.0
